song_id,num_columns,mfcc_1_min,mfcc_1_max,mfcc_1_std,mfcc_1_skew,mfcc_2_min,mfcc_2_max,mfcc_2_std,mfcc_2_skew,mfcc_3_min,mfcc_3_max,mfcc_3_std,mfcc_3_skew,mfcc_4_min,mfcc_4_std,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_min,mfcc_5_max,mfcc_5_std,mfcc_5_kurtosis,mfcc_6_min,mfcc_6_max,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_7_min,mfcc_7_max,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_8_min,mfcc_8_max,mfcc_8_mean,mfcc_8_std,mfcc_9_min,mfcc_9_max,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_10_min,mfcc_10_max,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_11_min,mfcc_11_max,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_12_min,mfcc_12_max,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_13_min,mfcc_13_max,mfcc_13_mean,mfcc_13_std,mfcc_13_kurtosis,mfcc_14_min,mfcc_14_max,mfcc_14_mean,mfcc_14_kurtosis,mfcc_15_min,mfcc_15_max,mfcc_15_mean,mfcc_15_kurtosis,mfcc_16_min,mfcc_16_max,mfcc_16_mean,mfcc_16_skew,mfcc_16_kurtosis,mfcc_17_min,mfcc_17_mean,mfcc_17_skew,mfcc_17_kurtosis,mfcc_18_min,mfcc_18_mean,mfcc_18_skew,mfcc_18_kurtosis,mfcc_19_min,mfcc_19_mean,mfcc_19_kurtosis,mfcc_20_min,mfcc_20_mean,mfcc_20_kurtosis,delta_mfcc_1_min,delta_mfcc_1_max,delta_mfcc_1_median,delta_mfcc_1_std,delta_mfcc_1_skew,delta_mfcc_2_min,delta_mfcc_2_max,delta_mfcc_2_skew,delta_mfcc_2_kurtosis,delta_mfcc_3_min,delta_mfcc_3_max,delta_mfcc_3_std,delta_mfcc_3_skew,delta_mfcc_3_kurtosis,delta_mfcc_4_min,delta_mfcc_4_max,delta_mfcc_4_std,delta_mfcc_4_kurtosis,delta_mfcc_5_min,delta_mfcc_5_max,delta_mfcc_5_kurtosis,delta_mfcc_6_min,delta_mfcc_6_max,delta_mfcc_6_kurtosis,delta_mfcc_7_min,delta_mfcc_7_max,delta_mfcc_7_kurtosis,delta_mfcc_8_min,delta_mfcc_8_max,delta_mfcc_8_kurtosis,delta_mfcc_9_min,delta_mfcc_9_max,delta_mfcc_10_min,delta_mfcc_10_kurtosis,delta_mfcc_11_min,delta_mfcc_11_max,delta_mfcc_11_kurtosis,delta_mfcc_12_min,delta_mfcc_12_max,delta_mfcc_12_kurtosis,delta_mfcc_13_min,delta_mfcc_13_max,delta_mfcc_13_kurtosis,delta_mfcc_14_min,delta_mfcc_14_max,delta_mfcc_14_kurtosis,delta_mfcc_15_min,delta_mfcc_15_max,delta_mfcc_15_kurtosis,delta_mfcc_16_min,delta_mfcc_16_max,delta_mfcc_16_kurtosis,delta_mfcc_17_min,delta_mfcc_17_max,delta_mfcc_17_kurtosis,delta_mfcc_18_min,delta_mfcc_18_max,delta_mfcc_18_kurtosis,delta_mfcc_19_kurtosis,delta_mfcc_20_kurtosis,delta2_mfcc_2_min,delta2_mfcc_2_max,delta2_mfcc_3_min,delta2_mfcc_4_max,delta2_mfcc_5_min,delta2_mfcc_6_min,delta2_mfcc_6_max,delta2_mfcc_7_min,delta2_mfcc_7_kurtosis,delta2_mfcc_8_max,delta2_mfcc_9_min,delta2_mfcc_9_max,delta2_mfcc_10_max,delta2_mfcc_11_min,delta2_mfcc_11_kurtosis,delta2_mfcc_12_min,delta2_mfcc_12_max,delta2_mfcc_13_min,delta2_mfcc_13_max,delta2_mfcc_14_min,delta2_mfcc_14_max,delta2_mfcc_15_min,delta2_mfcc_15_max,delta2_mfcc_15_kurtosis,delta2_mfcc_16_min,delta2_mfcc_16_kurtosis,delta2_mfcc_17_min,global_mfcc_skewness,mid_band_energy,tempo,beat_strength_max,beat_strength_min,spectral_rolloff_mean,spectral_rolloff_min,spectral_bandwidth_min
93-MFCC.csv,19505.0,-596.0109,-127.35302,73.19713879,-1.409084732,0.0,239.96646,23.8908634,-1.397987047,-136.70486,71.454414,39.21390716,0.987592872,-43.432545,25.17529752,-0.472337568,-0.016176871,-35.161247,69.15631,15.16618029,-0.114328155,-51.93215,33.917633,-15.52473269,12.21112858,0.234739994,-35.745857,47.403828,6.817844968,12.58716236,-0.124555721,-52.65496,43.115665,-11.21843602,12.22677365,-41.77914,31.37881,-4.073232244,9.761102136,0.0682085,-45.15111,27.436817,-5.48076455,10.24084411,-0.05607274,-45.578682,33.564358,-11.6005304,9.226805241,0.567807489,-50.707603,30.988155,-3.625000816,9.81660519,1.006161278,-43.44069,32.351395,-9.003569785,8.485973013,0.312562601,-47.6956,27.84304,-9.706371919,1.406168276,-38.698082,33.563103,-7.535380101,1.414189555,-37.87149,30.224712,-11.51281171,0.266873945,0.696436688,-37.807358,-9.411160152,0.160474221,0.325134094,-27.127102,-5.614646919,0.151977172,0.249211852,-28.176786,-6.122559108,0.68417652,-31.20565,-5.539266429,0.251421716,-37.58344383,59.721564,-0.6910835,5.477755451,1.17969067,-21.72821883,30.03010143,1.085918275,11.57583209,-20.40552888,11.69034638,2.610423009,-0.938890109,4.254184068,-7.90952155,12.78698203,2.374797224,1.499944649,-9.268287545,7.8532114,0.724673498,-7.151712317,6.703879923,1.348000306,-6.35364101,6.125398692,0.938424571,-6.642368432,5.07419513,0.399159196,-5.592760752,5.09343476,-6.400457835,1.510383982,-4.473887697,5.528599665,0.805670556,-4.9943385,5.04478341,0.856818583,-4.875999885,4.049566606,0.571565587,-4.536114797,4.263897772,0.583452483,-4.203555872,4.037032983,0.645496814,-4.094561383,3.39934021,0.343060665,-4.669095944,3.973477065,0.501196062,-4.519378728,3.938076418,0.507157563,0.376779515,0.840373143,-13.29291455,10.92053165,-8.870429281,5.235643641,-5.247806314,-3.7198263,4.979537084,-3.684748488,0.697939008,3.071386745,-2.61870484,2.68923232,3.409477461,-3.892493128,0.497105668,-3.03148392,3.132001115,-2.777963322,2.525942211,-2.616570003,2.689027567,-2.6475326,2.760048581,0.351885263,-2.874418081,0.266593876,-2.132846605,-1.658743614,223.4359914,135.99917763,384.63068,6.7977767,9132.964287,0.0,0.0
101-MFCC.csv,17865.0,-608.2619,-84.56001,74.47247703,-2.351583381,0.0,236.30643,29.63727134,-3.493827398,-132.23676,58.760925,25.26893618,1.106414249,-27.050781,18.20096605,-0.008779269,-0.354458184,-48.658276,60.027397,15.80386396,-0.321176629,-45.18295,45.61313,-2.603316729,11.80748047,0.023409354,-40.41765,46.229637,5.925979887,12.97987133,-0.23470899,-29.7682,41.711056,6.651478061,10.60557403,-36.288704,41.436703,-2.145311622,9.743729007,0.213597106,-41.63201,56.335545,0.649026072,12.41325457,-0.116744419,-49.239525,40.04309,1.040531651,12.04385739,-0.161228583,-37.783916,37.715527,1.646497934,11.04154244,-0.170693678,-44.68226,33.125916,-9.019208936,9.46138499,0.279810178,-47.62403,38.854984,-4.492607297,0.618234723,-40.58477,35.53546,-0.955645913,0.383053434,-46.682747,33.53814,-9.290628751,0.012190129,0.511269064,-42.693222,1.344333647,-0.098144441,0.781240298,-41.12125,-4.568869891,-0.194232043,0.248385923,-45.808327,-9.24007153,0.02183224,-32.948586,-3.24594,0.350436058,-25.59559317,41.03651467,-1.353029667,8.548060534,0.723382454,-12.71761917,13.13967012,-0.146292515,0.91542229,-16.23405568,10.54710133,2.853773432,-0.444041147,1.060369446,-10.56658086,11.45444789,2.77920245,0.741888157,-9.59578465,8.820680117,0.492278974,-7.458682143,7.11841161,0.937385461,-7.882261348,5.91404721,0.673821184,-6.259997692,7.849455225,0.82908233,-5.863621036,5.435037315,-6.17959145,0.531431331,-7.28313885,5.978414813,0.200839349,-5.018345667,5.733326198,0.534935348,-6.103837305,5.480333,0.548261329,-5.324446955,5.106247433,0.482483062,-5.067391327,5.080423508,0.498981538,-6.289373572,6.435751553,0.728717237,-7.297403983,7.158177575,0.825937587,-4.960194232,5.165422722,0.587448038,0.941486611,1.047205047,-6.786136039,7.793499242,-7.039203855,6.514341239,-5.013941316,-4.198310647,3.525718929,-5.177626611,1.553673812,4.039744282,-3.082275575,4.105518884,3.745094681,-3.804589351,0.734286428,-3.439001744,3.385211755,-3.205335382,3.808448867,-2.904225305,2.806333035,-3.186788024,2.752411397,0.364876399,-3.732052717,0.774294348,-4.928487401,-1.835926604,152.1122504,147.65625,329.17938,6.169753,9454.148217,0.0,0.0
109-MFCC.csv,27261.0,-587.40265,-49.69982,74.34597923,-1.706112603,-28.783665,205.95483,31.53297927,-1.516934259,-139.71208,65.9489,26.4069223,0.450349928,-18.223326,19.46922788,0.040308867,0.254817324,-66.29969,63.687225,17.54706438,-0.197695431,-36.885323,72.842224,7.271336495,13.3048798,1.662402731,-59.379284,65.47659,-6.196165625,15.13093418,0.037311024,-41.43701,57.763985,3.736654101,11.75516052,-52.02272,29.371052,-6.865593873,9.571139543,0.40175296,-41.328175,56.952263,0.082506044,12.33134298,0.095266188,-62.006367,34.351463,-7.751186629,13.68787585,-0.062371095,-38.25226,47.538803,2.269663687,12.17896288,-0.302342767,-52.6643,38.710014,-12.46937832,10.59563622,0.422369324,-39.140007,38.625877,-4.68172585,0.717040639,-36.45749,45.41574,-0.796304134,0.811863566,-50.736404,40.22536,-10.88827352,0.202986468,0.602415975,-46.053978,0.113599192,0.335176757,0.896823516,-47.223045,-8.707148212,0.403497668,0.320765849,-33.871048,0.496687887,0.321350169,-45.92351,2.770491686,0.237743234,-33.61164158,69.46159067,-1.188257833,10.89187633,0.57488212,-19.73178158,28.44959325,0.172759426,3.240969323,-19.48898548,14.90055262,3.980469656,-0.167610666,0.443292384,-11.03583672,11.72818818,2.602628434,0.581160511,-11.41229705,10.96945978,0.658241386,-10.54937804,10.16785613,1.507630385,-10.6152549,9.345881615,0.409919661,-9.175743767,9.515478017,0.789427205,-6.636613833,6.41781922,-8.627798592,0.38744083,-10.03307328,8.644182441,0.350248921,-7.424719663,7.331953903,0.330536839,-6.434790408,6.004234565,0.544669954,-5.98747365,6.656222478,0.511563355,-5.645684967,7.850539033,0.494482317,-6.541395225,6.65198817,0.417888162,-6.141386963,7.336740523,0.744547075,-7.894773817,8.1175579,0.83123226,1.116542187,0.968462111,-15.60060744,13.48015072,-10.39353694,6.975748859,-6.099551487,-6.101094396,5.028079365,-6.650324577,0.997825066,5.214372621,-4.381051859,4.37906577,4.66597403,-5.315739101,0.229266109,-3.761820712,4.296483223,-4.179299299,4.152507029,-3.588611556,3.960104568,-3.716965219,4.10113977,0.585329258,-3.866276288,0.445775498,-4.493345292,-2.379087543,188.0376199,97.50884434,330.22473,7.573349,10842.81767,0.0,0.0
40-MFCC.csv,28913.0,-582.7814,-94.0872,81.18724487,-2.058714083,0.0,248.80519,35.39202678,-1.991019732,-147.12616,108.02019,34.96555656,1.967608378,-66.420555,23.44670981,-1.028105244,2.126918574,-69.71174,67.85895,17.82446025,0.224273315,-63.207764,53.79387,-4.232202364,13.19308556,0.805681474,-41.998093,59.91667,6.050234979,12.41670099,0.137218677,-50.97117,39.354828,-4.336655778,11.04601941,-39.91185,41.93011,3.777507453,9.349709994,0.065009002,-42.338028,56.0508,-6.477675274,11.88599916,1.847151858,-42.89102,62.34145,-3.358599564,10.24251577,3.102155183,-33.685486,48.929283,-0.727477811,8.869168603,0.978013236,-47.990997,35.032837,-8.636858556,9.824843929,0.198559757,-44.61606,50.866974,-3.915599952,0.564368629,-36.176888,44.088383,-2.1205146,0.451096623,-33.83168,49.29769,0.54366722,0.651649867,0.286240505,-32.612755,3.627752556,0.41158586,0.04686495,-41.46409,1.452659751,0.445073487,0.208824471,-36.594658,2.673010559,0.606166506,-41.901787,-1.314698076,0.124376664,-25.41989217,44.46628367,-0.7542805,6.010222266,0.86910594,-13.75955783,27.00381817,0.49864637,2.35548503,-33.52869213,14.22849694,2.634033968,-1.108148055,9.227796493,-11.98742749,13.08898301,2.441067934,1.824161212,-9.71238932,11.53291991,1.271048685,-8.119939133,9.268260943,1.580171014,-8.837262483,7.64871294,1.339868527,-7.368230674,7.934387275,1.089380151,-7.085486683,5.819351675,-6.541352627,0.875698188,-8.67706441,7.20299723,1.993222178,-8.937020967,7.134999133,1.732758678,-6.7099457,7.377487333,1.023522039,-6.415434738,7.312641797,1.518371214,-7.727826697,6.258895992,2.104950397,-8.512738412,7.091737428,2.196443877,-6.122824407,6.504314273,1.35027302,-7.01430544,7.889752743,1.328227334,1.967466592,2.098342487,-11.42620508,11.09329845,-12.87356627,7.811874402,-6.072954745,-4.71008942,5.625571768,-6.372892358,2.245094202,4.887902101,-3.979243163,5.077939608,4.523084689,-6.627311869,3.984372839,-5.9881559,4.308943299,-5.897238257,4.074914194,-3.589360032,4.461061415,-3.608640443,4.653190447,1.187420341,-4.34499396,1.165373187,-3.897041224,-1.824461977,161.6987741,90.66611842,400.36768,6.125155,9879.746408,0.0,0.0
84-MFCC.csv,17785.0,-583.68677,-158.28381,35.4034539,-1.507494077,9.950609,247.57034,16.7587083,-0.695015786,-121.19289,26.521276,21.95070162,0.957271102,-36.113426,16.22820592,-0.324191399,0.110883563,-16.417336,73.02919,13.48716078,-0.387332809,-55.638123,13.678645,-22.64782813,9.451217216,0.13525814,-36.544395,38.865128,-0.718799694,10.80479505,-0.148194081,-40.5756,21.00172,-8.383339526,9.162641176,-41.58489,32.236492,-9.671848635,9.045622086,0.181051506,-40.670788,26.299603,-5.20557842,8.751104056,0.087764601,-45.611984,17.63813,-14.63110083,8.384848783,0.331194387,-38.935585,26.36959,-7.537936555,8.739167496,-0.090074836,-36.811413,25.291903,-7.578149987,8.17012048,0.149359818,-42.889786,22.012453,-10.79508014,0.309320907,-35.775696,23.56208,-6.358147712,0.073980834,-38.143173,26.667122,-9.746179013,0.367818052,0.388387159,-34.81585,-8.464950565,0.120758335,0.085025187,-32.45986,-3.822125942,-0.004250011,0.549732506,-33.698807,-6.610199956,1.182562282,-33.095276,-7.960796641,1.496205486,-44.83648033,30.48454917,-0.543402167,4.466948488,0.75432084,-22.27659748,11.7183545,0.109807537,7.249509349,-13.87653305,10.94362929,2.535750386,-0.775409128,3.302538113,-10.95706446,10.86378362,2.101689752,2.140429473,-8.728600695,9.338972328,1.853343767,-6.449691883,4.898079008,0.828598908,-6.464340008,7.027320933,1.30726781,-5.203142833,4.563870425,0.798672948,-6.053373917,4.647557685,-5.539110033,2.050914841,-4.96629824,4.276704982,0.770049729,-4.201130267,5.32905573,1.204659437,-4.925283233,5.257617823,1.034428969,-3.748839772,4.141491212,0.434557541,-4.274199016,5.066088683,0.6358871,-4.509596312,3.485172647,0.313676814,-4.895749473,4.070720077,0.535940246,-4.162920892,4.312896905,0.613081321,0.526857234,0.542364222,-12.61247587,5.582813009,-6.937962834,6.437211438,-3.917929643,-3.705812092,3.515672779,-4.380702711,1.395462421,3.288816789,-3.221770763,3.148709491,3.415096335,-2.818548736,0.39121797,-2.968145759,2.70311856,-2.688549384,2.861642929,-2.601073383,2.378139645,-2.785191237,2.732643619,0.370897775,-3.058939308,0.427317716,-2.144403827,-0.407740077,230.5584147,147.65625,265.42392,5.9409566,9184.17753,0.0,3388.631926
28-MFCC.csv,21542.0,-558.0201,-141.45087,37.57779936,-0.411810393,0.0,261.6538,34.41491925,-1.040014427,-111.22785,43.547558,22.9905143,0.3027874,-66.744934,26.65772292,1.194963335,1.381417536,-66.16456,75.934326,16.43338761,2.944483254,-40.661243,57.87505,-0.099598907,12.73087527,0.399599165,-51.299824,33.42149,-13.38608715,9.81773299,0.491756625,-43.632065,33.18905,-0.46473739,9.561408518,-49.26926,18.64959,-12.42882745,8.631201181,-0.013185666,-58.360546,24.0886,-12.90796107,8.632271032,0.285553299,-42.181915,23.7916,-8.439646055,8.185268141,0.317516638,-51.02107,22.377634,-8.2685737,8.02284113,0.450557056,-34.644966,36.281624,-1.25727338,8.339908637,0.168443437,-36.02527,38.04032,1.059816532,0.111077278,-34.702057,34.462296,-1.273291943,0.18713537,-33.3061,31.617916,-2.381944431,0.369000419,0.585319744,-31.720818,-6.635709004,0.504945381,0.301045402,-43.65575,-13.69686088,0.476592507,0.316590041,-39.205864,-9.435147943,0.275339108,-32.742485,-1.391802607,0.469678779,-24.109604,37.11394467,-0.840994,5.666993592,0.576325012,-19.1673887,19.74601492,0.512004365,3.630382777,-16.39421827,13.09108662,3.368409765,-0.193762325,0.587743952,-18.19652035,17.10367482,2.427615177,3.260539987,-12.12489218,13.02542785,3.565717278,-8.219885833,9.298032792,0.650666441,-7.003561157,8.626200667,0.860916732,-6.415146637,6.793403565,0.761959866,-7.575389525,6.8737294,-6.696585567,0.699124184,-5.942876983,6.576430743,0.898387794,-4.695608308,5.06118365,0.554165925,-5.339977017,5.852387783,0.540922462,-5.233755062,4.883539007,0.694344956,-4.680387427,4.397935787,0.425047638,-4.565675859,5.006106503,0.538076948,-4.729278077,6.418436973,0.885172766,-5.422364958,7.964470683,1.223061127,0.714854853,0.720599465,-10.63426307,13.81737139,-8.85603334,8.367676806,-5.32339991,-5.222643117,5.400906471,-4.967772665,1.141900763,4.138529399,-3.894089005,4.30525454,5.546890376,-3.269337417,0.656937639,-3.504041986,3.113291811,-3.73609562,3.174528062,-3.154663855,3.350561342,-4.014754159,3.090040702,0.637390674,-4.345424622,0.711102021,-3.325544714,-0.908679273,199.8803554,123.046875,283.7787,6.025733,9152.761069,0.0,0.0
19-MFCC.csv,20232.0,-644.0597,-116.747284,75.61224827,-2.02418746,0.0,199.58475,32.7319761,-1.192887801,-136.07808,30.108147,23.82600849,0.281985335,-32.709023,19.74360366,-0.174615064,0.079136279,-60.128613,77.029205,19.83826842,-0.244423264,-47.203674,64.877144,9.570044346,16.35601878,-0.35513977,-63.92313,53.56302,-8.220032692,14.63237935,0.368265395,-26.213009,57.21927,14.33207684,12.70993944,-50.904728,26.564735,-9.665612924,12.00696032,-0.297529268,-43.47625,42.43508,-4.506517702,11.94762257,-0.076188602,-41.68067,51.895695,2.897130925,11.57046671,0.660811016,-45.711056,47.73343,-3.270265952,10.97998809,0.806178271,-42.236603,49.47312,1.364609251,11.94317946,0.187214277,-40.065643,54.29152,-0.093240327,0.958191063,-42.9666,42.299843,-4.19276206,0.5897103,-52.638123,43.177097,-4.55630481,-0.307004754,0.991368591,-49.81079,2.678238696,-0.003266316,0.599952426,-37.107174,-3.195373759,0.221230875,0.004866394,-41.900833,-2.064740229,0.555250905,-43.268982,-4.030760803,0.511547657,-28.77828517,52.34147617,-1.579539083,9.377159806,0.806226797,-17.5023945,14.614411,-0.672152899,0.689278385,-15.20312735,11.43284588,2.978829868,-0.117038158,0.744521246,-9.437204483,10.87020076,2.478808789,0.892150537,-12.67785712,9.20006042,0.45993836,-8.843384732,11.88637001,1.270963979,-9.82192616,7.636309742,0.458120198,-6.904644628,7.075791807,0.567788101,-8.56266284,7.25140944,-5.92322364,0.885095491,-8.919955383,5.3398988,0.51561477,-5.812044207,6.845640307,0.786705022,-5.068744983,5.468233893,0.432799712,-6.063238312,7.32825763,0.741096321,-5.989501142,5.3104855,0.525820234,-7.28701705,6.406480512,0.557702552,-6.868339227,6.137330611,0.817773913,-5.530099465,5.906683667,0.506829921,0.496608961,1.265831271,-8.041275541,10.05952219,-6.513624797,5.166345027,-5.97560679,-5.70963125,5.306651669,-5.450821652,0.675068564,4.823773417,-4.517620271,5.594373166,3.820441845,-4.51709767,0.690994606,-4.096074137,3.397951442,-3.501823589,3.64613135,-4.111734346,3.869564804,-3.141676046,4.067598142,0.411012444,-4.457007979,0.456835645,-3.979875581,-2.88812472,281.6754211,129.19921875,376.71262,5.155095,9120.903961,0.0,0.0
102-MFCC.csv,18705.0,-600.7661,-181.93658,46.81533551,-1.470484258,-1.0118396,272.21725,29.333667,-0.151511288,-155.61792,54.621284,31.51367789,0.659509355,-66.10643,25.61135716,-0.352272378,-0.02782703,-40.512695,78.13579,16.71293354,0.151121584,-67.98567,44.212532,-17.57504274,15.24784895,0.23849806,-47.10067,49.444122,10.6528513,12.78518917,0.210394003,-53.135277,37.011517,-4.769844582,11.7448369,-52.189606,38.2191,-10.94585584,11.37124225,0.063206412,-54.9069,45.956795,-3.802581001,11.4056165,0.387706119,-58.41925,46.642654,-8.21381389,11.81578106,0.261901491,-43.649673,51.66047,-3.411625875,11.32635231,0.127513031,-53.58757,42.552322,-9.693541513,10.82521746,0.492434095,-50.29455,49.699287,-10.08847159,1.873813249,-51.346653,62.124435,-3.955745906,1.561774882,-57.098103,56.7576,-7.06120292,0.846930103,1.188001465,-45.14933,-1.604799131,0.763815492,0.955615309,-46.883324,1.324988457,0.710562136,0.817455623,-56.016033,-3.809630965,1.103732977,-55.116547,-3.565158702,0.792206034,-18.50386867,32.1517205,-0.701370833,5.291480466,0.734690217,-15.01723817,24.27721367,0.601439957,2.664810334,-16.39663872,11.76180537,3.171672242,-0.244706748,0.812774813,-11.29164883,12.89853123,2.549619884,0.809592177,-8.738659563,8.947354612,0.506624907,-7.824260796,7.826958793,0.387195218,-7.828862817,7.727619977,0.377655946,-8.51435325,6.763186978,0.373963746,-7.3815853,6.530017735,-7.388021788,0.422953837,-6.710940053,7.073602525,0.311612747,-8.422984717,7.711292308,0.494211954,-8.621220023,6.699634136,0.673256427,-6.998888117,6.949906717,0.551306282,-7.86398908,7.492042288,0.718612334,-8.006745557,7.58111991,0.768022454,-7.739861198,7.396066092,0.923740287,-7.983886717,7.989263783,1.167021656,1.349150312,1.231845975,-12.30034108,11.43918333,-7.641551699,5.653557262,-5.555947627,-4.40209319,4.982381918,-4.199034251,0.35091709,4.57712367,-4.249499167,4.051947245,4.499925639,-3.659923801,0.2865259,-3.871606306,4.649132716,-4.858701055,4.433367287,-4.251573,3.771882448,-4.150646164,4.120865992,0.351249878,-4.786263793,0.566799574,-4.2702274,-1.90971195,274.5361119,139.67483108,353.72058,9.457197,10293.78466,0.0,0.0
22-MFCC.csv,18933.0,-596.52985,-29.390701,85.75458151,-2.04383884,-5.255102,202.16208,31.24951716,-2.301564018,-129.23405,54.455185,26.43925769,0.131856677,-3.413427,18.16372906,-0.319029929,0.552094414,-74.67778,48.038177,19.09134002,-0.4879878,-50.55262,82.982346,10.72322514,17.07453271,0.125749719,-55.590992,43.875237,-3.55988509,14.4837415,-0.221716921,-27.032505,59.31807,12.724144,11.21769694,-58.510532,31.15274,-5.469965294,11.18355623,0.283252946,-37.777573,46.1624,-0.506695792,10.40909366,0.427496201,-37.510723,42.63349,-1.222317253,10.58676642,0.190312811,-37.10122,35.425934,-1.400286226,9.007712087,0.313037869,-41.95663,32.617237,-5.907087584,10.25680613,-0.010556134,-54.456512,33.97721,-3.785496401,0.778830242,-42.375282,35.652416,-3.516450614,0.370631591,-46.895245,40.528618,-2.593556955,0.129164677,0.714844225,-34.572426,-1.963071905,0.831517272,2.39981376,-42.657883,-4.553844698,0.118062727,0.625447155,-40.840107,-2.485647904,2.268991711,-47.240196,-3.43588985,1.590985167,-33.38196483,42.82570917,-1.179229667,10.90216618,0.498334904,-16.69226288,17.0039384,-0.133274914,0.894473525,-13.8494897,10.81314518,3.205969237,-0.248699472,0.599152756,-10.66973673,11.21436153,2.452444158,0.962934443,-14.98769248,11.23605165,0.116715324,-9.983072567,10.28094408,-0.040086823,-9.180149935,10.05473115,0.024628654,-6.874614963,7.985262043,0.461981756,-8.35882705,7.023888117,-6.874367243,0.586757062,-7.2085808,6.696280988,0.571902699,-5.590298683,6.537439273,0.462935743,-5.751789513,6.163922817,0.440075133,-7.044377492,5.854896233,0.466461334,-7.57582525,5.908644337,0.769422662,-5.689070825,6.46416795,0.739763377,-5.456025397,6.529348068,0.815549959,-5.741068483,5.523293453,0.78726576,1.364925404,1.159184268,-8.78992832,12.09848597,-7.463792732,6.015142786,-7.253229591,-7.370971052,5.125275618,-4.525833005,0.407068736,4.290771783,-4.086607816,4.566747459,3.633762605,-4.241482936,0.62251381,-3.435815029,3.877619322,-3.789336798,2.922965736,-3.665379876,3.866379646,-3.145968337,3.310278959,0.50618649,-3.95531454,0.790273174,-3.47223805,-2.193301402,236.0635523,139.67483108,309.05328,5.3839645,9372.232276,0.0,0.0
24-MFCC.csv,25057.0,-572.1694,-43.74265,93.89461522,-0.981093936,-33.068714,236.80917,38.95905484,-1.335315815,-106.02124,85.30705,31.00306894,0.263240773,-56.082134,20.37243292,-0.541039899,0.338142695,-63.38736,62.14618,17.09237353,-0.027352605,-39.488194,73.80939,14.12950067,16.43163614,-0.075077612,-66.47395,71.725494,-4.269494699,14.18482844,0.574510423,-41.756165,72.13817,10.18533411,12.94059141,-53.174335,62.449295,-1.444645061,13.89390424,1.01325282,-60.843983,62.88397,-4.427418999,12.52238859,1.237834823,-44.499863,50.54568,0.634003176,12.17810885,1.001047175,-38.89092,59.88958,1.497371245,13.19657239,0.823946577,-53.19188,52.806004,5.043750833,12.65275922,1.2056492,-54.177544,42.805466,-2.240877871,1.349021094,-42.73056,57.07862,-2.048940095,1.072008271,-51.491646,63.97721,0.695232851,-0.0029827,0.86546318,-52.10748,-7.768426176,0.021012249,-0.037115461,-33.919136,0.887556946,0.02413475,0.179957888,-38.804745,-2.183571804,0.210262561,-35.75334,-3.723598644,0.552750774,-30.94669167,53.22644117,-1.462867667,11.09372241,0.809060974,-19.13731789,20.4827815,-0.059828785,2.00194882,-24.11181968,15.64469942,3.967190282,-0.677872925,1.791071442,-13.81994967,12.46940468,2.819169815,1.511179899,-12.50161973,9.041905037,0.585254105,-9.437508193,9.677558517,0.732516355,-9.396904544,12.80870472,1.469959681,-8.312428412,7.306289273,0.818689695,-7.698249417,8.19921508,-8.296950495,1.1467088,-7.408519363,8.257333742,1.114407713,-7.72371955,7.640458457,0.99302907,-7.83729573,7.267516732,1.183732041,-7.308967205,6.19483748,0.727906527,-6.623547802,9.213995667,1.743092963,-6.505709358,9.39393965,1.409417354,-7.659852283,6.361013795,0.54469474,-5.38538335,5.541006692,0.496018857,0.472250949,0.529315505,-11.74544638,15.1359534,-12.22107358,11.19625347,-6.257923343,-5.826385093,5.761738732,-9.591704056,6.022604726,4.366271091,-5.304877898,5.787104541,5.752358053,-4.133248162,1.122123441,-3.993375679,4.350093183,-4.584263152,4.782672904,-4.831053349,3.363504014,-4.714583743,3.840724638,1.010524223,-4.628322212,1.021409086,-4.02960064,-2.416514775,266.3638329,105.46875,409.29437,5.3877163,9448.861963,0.0,0.0
